User ID;Name;Username;Bio;Location;Profile URL;Profile Image URL;Tweet Count;Follower Count;Following Count;Favorites Count;Media Count;Can DM;Created At;Verified;Blue Verified;Default Profile;Default Profile Image;Protected
1,82953E+18;Hendro Rm;HendroRm21030;;;https://x.com/HendroRm21030;https://pbs.twimg.com/profile_images/1829529234668437504/FrqOWpIY_normal.png;6;1;23;9;0;No;Fri Aug 30 14:38:54 +0000 2024;No;No;Yes;No;No
1,83092E+18;hape nokia;hape_nokia42803;;;https://x.com/hape_nokia42803;https://pbs.twimg.com/profile_images/1830918217193398274/4D1yt79X_normal.png;0;0;14;0;0;No;Tue Sep 03 10:38:14 +0000 2024;No;No;Yes;No;No
1,8309E+18;ey_anagata;AnagataEy;;;https://x.com/AnagataEy;https://pbs.twimg.com/profile_images/1830902002165186560/WgURTW4n_normal.png;0;0;4;0;0;No;Tue Sep 03 09:33:48 +0000 2024;No;No;Yes;No;No
1,83091E+18;Fenny Farida;FennyFarida19;;;https://x.com/FennyFarida19;https://pbs.twimg.com/profile_images/1830912700391792643/fRcpoXJm_normal.png;0;0;29;4;0;No;Tue Sep 03 10:16:18 +0000 2024;No;No;Yes;No;No
1,78312E+18;vandesn;vandesn77;Bismillah;;https://x.com/vandesn77;https://pbs.twimg.com/profile_images/1783124761952075777/MGALdz3h_normal.jpg;4;0;19;13;1;Yes;Wed Apr 24 13:24:06 +0000 2024;No;No;Yes;No;No
1,83092E+18;Muhammad Faisal Alkahfi;Icalll97;;;https://x.com/Icalll97;https://pbs.twimg.com/profile_images/1830917467318951936/Nmy7Ygl__normal.jpg;0;0;6;0;0;No;Tue Sep 03 10:34:36 +0000 2024;No;No;Yes;No;No
1,83092E+18;irfa;irfa34249635964;;;https://x.com/irfa34249635964;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;0;0;1;0;0;No;Tue Sep 03 10:34:54 +0000 2024;No;No;Yes;Yes;No
1,69128E+18;sukangetrip;TravellerT30412;buat ngeranting;;https://x.com/TravellerT30412;https://pbs.twimg.com/profile_images/1691276562686189568/5HM_KTPi_normal.jpg;184;2;18;339;0;No;Tue Aug 15 02:32:09 +0000 2023;No;No;Yes;No;No
1,83092E+18;Jamali;Jamali17650821;;;https://x.com/Jamali17650821;https://pbs.twimg.com/profile_images/1830916663027605507/vAB9L4Zg_normal.jpg;1;0;36;4;0;No;Tue Sep 03 10:32:03 +0000 2024;No;No;Yes;No;No
1,83086E+18;Sri Wahyudi;sw079814;;;https://x.com/sw079814;https://pbs.twimg.com/profile_images/1830858349715562498/VUI2q6IB_normal.png;0;0;40;0;0;No;Tue Sep 03 06:40:20 +0000 2024;No;No;Yes;No;No
1,83092E+18;mysmile4uall;mysmile4u4ll;;;https://x.com/mysmile4u4ll;https://pbs.twimg.com/profile_images/1830916773480108035/zj3YyZsi_normal.jpg;0;2;21;0;0;No;Tue Sep 03 10:32:10 +0000 2024;No;No;Yes;No;No
1,83092E+18;MikaMikaMikaMika;MikaMikaMika69;;;https://x.com/MikaMikaMika69;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;0;0;35;8;0;No;Tue Sep 03 10:29:50 +0000 2024;No;No;Yes;Yes;No
1,82606E+18;Ambeng 2341;ambeng788;;;https://x.com/ambeng788;https://pbs.twimg.com/profile_images/1826063966830997505/ixzkzaqh_normal.png;0;0;8;217;0;No;Wed Aug 21 01:09:10 +0000 2024;No;No;Yes;No;No
2907295880;muhamad iqbal;MuhamadIqbalBI;Allah SWT almighty seeing, all-hearing, all-knowing what the man in the world;Jakarta Timur;https://x.com/MuhamadIqbalBI;https://pbs.twimg.com/profile_images/536402489281482752/fXJamD1f_normal.jpeg;1;2;8;0;0;No;Sat Nov 22 15:21:25 +0000 2014;No;No;Yes;No;Yes
1,83092E+18;irreii 🍃;shireiii_0;hewwoo;;https://x.com/shireiii_0;https://pbs.twimg.com/profile_images/1830916595021160449/rNChUV8m_normal.jpg;4;0;11;33;0;No;Tue Sep 03 10:29:28 +0000 2024;No;No;Yes;No;No
1,82619E+18;moch_firdaus;moch_Daus13;;;https://x.com/moch_Daus13;https://pbs.twimg.com/profile_images/1829659015351336960/ytcldOn1_normal.jpg;1;0;6;1;1;No;Wed Aug 21 09:42:23 +0000 2024;No;No;Yes;No;No
1,82667E+18;Heri Sagala;herisagala_27;;;https://x.com/herisagala_27;https://pbs.twimg.com/profile_images/1826671097309528064/e7skYt5J_normal.png;0;0;37;0;0;Yes;Thu Aug 22 17:21:41 +0000 2024;No;No;Yes;No;No
463462899;Andre M;ReMhrdk;;Local Disc (C:);https://x.com/ReMhrdk;https://pbs.twimg.com/profile_images/1468586668579983360/7zuaSAWk_normal.jpg;5627;196;174;22;74;No;Sat Jan 14 04:04:59 +0000 2012;No;No;No;No;No
1,8306E+18;Franky qui;franky_qui64355;;;https://x.com/franky_qui64355;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;0;0;114;2;0;No;Mon Sep 02 13:39:44 +0000 2024;No;No;Yes;Yes;No
1,83091E+18;🍊;wafeljeruk;wafel jeruk. || 🚫 NO NFT/A//I USE || fanart acc: @petrichorade;;https://x.com/wafeljeruk;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;0;0;4;0;0;No;Tue Sep 03 10:19:31 +0000 2024;No;No;Yes;Yes;No
1,83091E+18;Faisal Darussalam;MhmdFaisal111;;;https://x.com/MhmdFaisal111;https://pbs.twimg.com/profile_images/1830913033176285184/snmfzbhr_normal.png;0;0;1;0;0;No;Tue Sep 03 10:17:38 +0000 2024;No;No;Yes;No;No
1,80588E+18;Royeni;Ruyan447;;;https://x.com/Ruyan447;https://pbs.twimg.com/profile_images/1805882360145350656/fIwEnuh5_normal.png;195;36;306;83;1;Yes;Wed Jun 26 08:34:40 +0000 2024;No;No;Yes;No;No
1,83064E+18;Agip Agip;AgipAgipugmtour;;;https://x.com/AgipAgipugmtour;https://pbs.twimg.com/profile_images/1830641693290618880/CUFUE_RF_normal.jpg;0;0;80;238;0;No;Mon Sep 02 16:19:25 +0000 2024;No;No;Yes;No;No
1,8309E+18;Indah NP;saritaindahnp;hanya sbg pembaca yg budiman ✌️;Jawa Barat, Indonesia;https://x.com/saritaindahnp;https://pbs.twimg.com/profile_images/1830973899942830081/wlW3uCAW_normal.jpg;0;6;275;0;0;No;Tue Sep 03 09:19:20 +0000 2024;No;No;Yes;No;No
1,83091E+18;Bani adam;Baniziaz;;;https://x.com/Baniziaz;https://pbs.twimg.com/profile_images/1830910298200645633/2tM1hM7S_normal.png;0;0;5;8;0;No;Tue Sep 03 10:06:46 +0000 2024;No;No;Yes;No;No
1,83091E+18;Alfarizal Hanil;AlfarizalH77063;;;https://x.com/AlfarizalH77063;https://pbs.twimg.com/profile_images/1830912048865386496/ukaZXdF1_normal.png;0;0;3;0;0;No;Tue Sep 03 10:13:43 +0000 2024;No;No;Yes;No;Yes
1,83091E+18;waul? | semigap 25;zhwaulan;pake akun belajar ke-2 dlu, yang pertama lupa kata sandi!!? BULOL BGT DAH😭  ig: @zhwaul.z akun x stunya😭👈: @zwaulan;;https://x.com/zhwaulan;https://pbs.twimg.com/profile_images/1830911808166871041/bTQ2RQG5_normal.png;1;0;25;3;0;No;Tue Sep 03 10:12:46 +0000 2024;No;No;Yes;No;No
7,1517E+17;ifan;categg_;;;https://x.com/categg_;https://pbs.twimg.com/profile_images/1665583875177975813/uZ8gOodd_normal.jpg;1227;126;318;2621;256;Yes;Wed Mar 30 13:34:16 +0000 2016;No;No;Yes;No;No
1,72612E+18;Anissa Achmad;shasaachmad;;;https://x.com/shasaachmad;https://pbs.twimg.com/profile_images/1726124805525745664/N_dyTQTO_normal.png;0;0;5;18;0;No;Sun Nov 19 06:26:37 +0000 2023;No;No;Yes;No;No
1,0147E+18;Philocaly;lakuna__;a fine woman;;https://x.com/lakuna__;https://pbs.twimg.com/profile_images/1613327757467062277/GhzGMIg__normal.jpg;24102;94;416;1673;54;Yes;Thu Jul 05 02:41:53 +0000 2018;No;No;Yes;No;No
1,83091E+18;ror;ror815570193952;;;https://x.com/ror815570193952;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;0;0;3;0;0;No;Tue Sep 03 10:10:22 +0000 2024;No;No;Yes;Yes;No
1,83091E+18;Rayleigh 89;RY_D_KAMUSARI;;;https://x.com/RY_D_KAMUSARI;https://pbs.twimg.com/profile_images/1830910455659012096/0QLVz93W_normal.png;5;0;41;9;0;No;Tue Sep 03 10:07:23 +0000 2024;No;No;Yes;No;No
1,57321E+18;Javier Djambek;JDjambek;;;https://x.com/JDjambek;https://pbs.twimg.com/profile_images/1830909450406051840/JxPyoQMN_normal.jpg;2;1;8;363;0;No;Fri Sep 23 07:00:48 +0000 2022;No;No;Yes;No;No
1,83091E+18;Satria Utama;SatriaUtam96646;;;https://x.com/SatriaUtam96646;https://pbs.twimg.com/profile_images/1830909553032249344/sitzSu75_normal.png;0;0;9;0;0;No;Tue Sep 03 10:03:48 +0000 2024;No;No;Yes;No;No
1,83087E+18;PANDIKA;pandika1899168;;;https://x.com/pandika1899168;https://pbs.twimg.com/profile_images/1830873598862729216/61pZASpg_normal.jpg;2;0;40;8;0;Yes;Tue Sep 03 07:38:27 +0000 2024;No;No;Yes;No;No
1,83091E+18;Owen;allmunram;;;https://x.com/allmunram;https://pbs.twimg.com/profile_images/1830916412329922560/yZlMSo-H_normal.jpg;0;1;22;10;0;No;Tue Sep 03 10:04:16 +0000 2024;No;No;Yes;No;No
1,79562E+18;gogoxx;gogoxx470557;;;https://x.com/gogoxx470557;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;0;0;2;3;0;No;Wed May 29 00:41:28 +0000 2024;No;No;Yes;Yes;No
1,83091E+18;Longgy;tigakelor38;;Makassar, Indonesia;https://x.com/tigakelor38;https://pbs.twimg.com/profile_images/1830911135136329728/qmNGm5x0_normal.jpg;2;1;34;3;0;No;Tue Sep 03 10:05:12 +0000 2024;No;No;Yes;No;No
1,5207E+18;Supra Gtr;RudijantoGunadi;;;https://x.com/RudijantoGunadi;https://pbs.twimg.com/profile_images/1520703612741382149/JwDAshNi_normal.png;1;110;142;8683;0;No;Sun May 01 09:56:08 +0000 2022;No;No;Yes;No;No
1,66313E+18;Kricky Peter;KrickyP;Marketing expert//#BNB Holder//Trader//Discord//Crypto enthusiast//$NEIRO;Lubbock, TX;https://x.com/KrickyP;https://pbs.twimg.com/profile_images/1663127503941120001/-WEJ8DLi_normal.jpg;3289;40508;8502;13731;100;Yes;Mon May 29 10:17:13 +0000 2023;No;Yes;Yes;No;No
1,83091E+18;Bimo Satria;bimo_satria2;live, laugh, love;;https://x.com/bimo_satria2;https://pbs.twimg.com/profile_images/1830909138957934593/UKTOy1jJ_normal.jpg;6;0;11;4;1;No;Tue Sep 03 10:01:54 +0000 2024;No;No;Yes;No;No
1,83091E+18;Nurminah.SE;nurylarasatii;;;https://x.com/nurylarasatii;https://pbs.twimg.com/profile_images/1830909688189460480/hLDa_yGJ_normal.jpg;0;0;12;0;0;No;Tue Sep 03 09:58:36 +0000 2024;No;No;Yes;No;No
1,83091E+18;parapuar;parapuar1727991;;El-Bajo Indonesia;https://x.com/parapuar1727991;https://pbs.twimg.com/profile_images/1830969324875517952/zmGIlL_n_normal.jpg;14;0;28;26;1;No;Tue Sep 03 09:54:16 +0000 2024;No;No;Yes;No;No
8,22484E+17;N🦋;nadssst;life’s just a blink, so don’t think twice.;;https://x.com/nadssst;https://pbs.twimg.com/profile_images/1355499667191001088/VXD8iG_Y_normal.jpg;7707;78;98;739;65;Yes;Fri Jan 20 16:38:51 +0000 2017;No;No;Yes;No;No
1,83091E+18;Ryan McCartney;ryantheewriter_;;;https://x.com/ryantheewriter_;https://pbs.twimg.com/profile_images/1830905861491040257/PULzfBza_normal.jpg;0;1;16;0;0;No;Tue Sep 03 09:49:08 +0000 2024;No;No;Yes;No;No
1,83091E+18;lupakan 123;123Lupakan;;;https://x.com/123Lupakan;https://pbs.twimg.com/profile_images/1830907364515753984/tlI7ZeYy_normal.png;0;0;1;0;0;No;Tue Sep 03 09:55:06 +0000 2024;No;No;Yes;No;No
1,83091E+18;EdmoR;2moror;lulusan MTS tapi kemampuan magister. (sombong bener ah);DKI Jakarta, Indonesia;https://x.com/2moror;https://pbs.twimg.com/profile_images/1830908814314684416/VUaV0GBC_normal.jpg;8;2;98;2;0;Yes;Tue Sep 03 09:47:36 +0000 2024;No;No;Yes;No;No
1,83091E+18;Barokah Ocah;BarokahOca17493;;;https://x.com/BarokahOca17493;https://pbs.twimg.com/profile_images/1830906684564480000/YZNxjV6s_normal.png;0;0;12;0;0;Yes;Tue Sep 03 09:52:24 +0000 2024;No;No;Yes;No;No
1,83091E+18;Jae Lani;LaniJae51853;;;https://x.com/LaniJae51853;https://pbs.twimg.com/profile_images/1830906416854626304/tDWJ4eYm_normal.png;0;0;25;0;0;No;Tue Sep 03 09:51:20 +0000 2024;No;No;Yes;No;No
16362100;fwd;firmanw;makanlah terasi bukan ekstasi, karena hidup butuh inspirasi bukan halusinasi;Bandung, Indonesia;https://x.com/firmanw;https://pbs.twimg.com/profile_images/1494232539346526208/oH8DUuxq_normal.jpg;1418;272;137;199;150;No;Fri Sep 19 11:40:06 +0000 2008;No;No;Yes;No;No
1,82858E+18;Ageng KUSUMA JATI;Ageng_KJati;;;https://x.com/Ageng_KJati;https://pbs.twimg.com/profile_images/1830908401905467392/pABHuLNX_normal.jpg;0;0;17;0;0;No;Tue Aug 27 23:44:19 +0000 2024;No;No;Yes;No;No
1,30138E+18;citizen;ran_dom007;Random People;Tangerang, Indonesia;https://x.com/ran_dom007;https://pbs.twimg.com/profile_images/1717485881395945472/8aDAmQjp_normal.jpg;356;11;80;844;2;Yes;Thu Sep 03 04:32:45 +0000 2020;No;No;Yes;No;No
1,83091E+18;olfqivhozbsxkbng;olfqivhozb98887;;;https://x.com/olfqivhozb98887;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;0;0;87;0;0;No;Tue Sep 03 09:53:13 +0000 2024;No;No;Yes;Yes;No
1,44518E+18;Rahmat syafi'i;rsyafii61;baikbaiksaja;;https://x.com/rsyafii61;https://pbs.twimg.com/profile_images/1445181872636502022/jM61VGF5_normal.png;3;0;5;3;1;Yes;Tue Oct 05 00:19:42 +0000 2021;No;No;Yes;No;No
1,82695E+18;Kalf;Kalfayy;;;https://x.com/Kalfayy;https://pbs.twimg.com/profile_images/1826949154716975104/FqwZ-Fcw_normal.jpg;2;1;7;1;0;No;Fri Aug 23 11:45:38 +0000 2024;No;No;Yes;No;No
1,50079E+18;Darwinsyah Soe;DarwinsyahSoe;;;https://x.com/DarwinsyahSoe;https://pbs.twimg.com/profile_images/1500792434418065413/SJnIhzdn_normal.jpg;1;9;36;3;0;No;Mon Mar 07 11:16:14 +0000 2022;No;No;Yes;No;No
1,82844E+18;Mustika Adinda;Adi43415Adinda;cover lagu pencinta musik dan lagu;Sumedang, Jawa Barat;https://x.com/Adi43415Adinda;https://pbs.twimg.com/profile_images/1830662957501407232/-iwiy-uD_normal.jpg;5;0;13;2;3;Yes;Tue Aug 27 14:26:25 +0000 2024;No;No;Yes;No;No
1,8274E+18;Fahril;Fahril574789505;;;https://x.com/Fahril574789505;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;0;0;12;2;0;Yes;Sat Aug 24 17:41:13 +0000 2024;No;No;Yes;Yes;No
1,8309E+18;Riswandi Riswan;RiswandiRi71279;;;https://x.com/RiswandiRi71279;https://pbs.twimg.com/profile_images/1830904274148368384/ISS-yonv_normal.png;0;0;1;0;0;No;Tue Sep 03 09:42:49 +0000 2024;No;No;Yes;No;No
1,8309E+18;Ade Budi Arisanti;ArisantiBu92571;;;https://x.com/ArisantiBu92571;https://pbs.twimg.com/profile_images/1830902971988877315/wYjQtRX6_normal.png;0;0;1;0;0;No;Tue Sep 03 09:37:39 +0000 2024;No;No;Yes;No;No
1,81904E+18;Dawn Father;dawnFather21c;;;https://x.com/dawnFather21c;https://pbs.twimg.com/profile_images/1819045240000626688/G9RYttSx_normal.png;653;52;157;998;1;Yes;Thu Aug 01 16:19:15 +0000 2024;No;No;Yes;No;No
1,82727E+18;Siswanti Wati;SiswantiW73477;;;https://x.com/SiswantiW73477;https://pbs.twimg.com/profile_images/1827265857837527043/xkGb_99M_normal.jpg;0;0;15;5;0;No;Sat Aug 24 08:45:03 +0000 2024;No;No;Yes;No;No
1,8309E+18;Amoi;Amoi44183372013;;;https://x.com/Amoi44183372013;https://pbs.twimg.com/profile_images/1830902318960726017/L6WVXghn_normal.jpg;0;0;14;0;0;Yes;Tue Sep 03 09:33:42 +0000 2024;No;No;Yes;No;No
1,8309E+18;karinidya ristiniati;KarinidyaR;;;https://x.com/KarinidyaR;https://pbs.twimg.com/profile_images/1830902520086175744/h9DW4YTW_normal.png;0;1;14;0;0;No;Tue Sep 03 09:35:51 +0000 2024;No;No;Yes;No;No
1,82318E+18;bossurya;abahsoorya;;;https://x.com/abahsoorya;https://pbs.twimg.com/profile_images/1823184980497076224/1WF4BpIS_normal.jpg;0;0;10;0;0;No;Tue Aug 13 02:27:32 +0000 2024;No;No;Yes;No;No
2371386403;Syahyadi ;syahyadi_wbk;;;https://x.com/syahyadi_wbk;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;4;18;20;3;1;No;Tue Mar 04 04:35:54 +0000 2014;No;No;Yes;Yes;No
1,74317E+18;fa mus;Fahm3662;;;https://x.com/Fahm3662;https://pbs.twimg.com/profile_images/1743168254896721920/mXbg1ay6_normal.png;2;0;12;2;0;No;Fri Jan 05 07:11:12 +0000 2024;No;No;Yes;No;Yes
1,8309E+18;Alfikri Ashidiqi;ALfikriash27;;;https://x.com/ALfikriash27;https://pbs.twimg.com/profile_images/1830902388007542786/9DcoEz0L_normal.jpg;0;0;28;0;0;Yes;Tue Sep 03 09:32:56 +0000 2024;No;No;Yes;No;No
1,129E+18;min;yezzmien;;;https://x.com/yezzmien;https://pbs.twimg.com/profile_images/1816093680689897473/JAoghiCk_normal.jpg;859;134;646;963;50;Yes;Thu May 16 12:36:35 +0000 2019;No;No;Yes;No;Yes
1,83087E+18;Sabil Mujahid;MujahidSab63742;;;https://x.com/MujahidSab63742;https://pbs.twimg.com/profile_images/1830868929843208192/K6PSM7HO_normal.png;0;0;14;2;0;No;Tue Sep 03 07:22:23 +0000 2024;No;No;Yes;No;No
1,8309E+18;Friends traveling;lalalabanys;;;https://x.com/lalalabanys;https://pbs.twimg.com/profile_images/1830900579880804352/nsFUoiWj_normal.png;0;0;11;0;0;No;Tue Sep 03 09:28:09 +0000 2024;No;No;Yes;No;Yes
1,68295E+18;Mas Bud;MasBud747967;;;https://x.com/MasBud747967;https://pbs.twimg.com/profile_images/1682951738410831874/wNLkVqWa_normal.jpg;0;0;25;0;0;No;Sun Jul 23 03:11:24 +0000 2023;No;No;Yes;No;No
1,8309E+18;Ita Resmita;i_resmita;;;https://x.com/i_resmita;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;0;0;14;0;0;No;Tue Sep 03 09:24:13 +0000 2024;No;No;Yes;Yes;No
1,82733E+18;Nurhayati Nurhayati;NurhayatiN84;;;https://x.com/NurhayatiN84;https://pbs.twimg.com/profile_images/1827328275028615168/EHcE2DGG_normal.jpg;0;0;17;4;0;Yes;Sat Aug 24 12:53:05 +0000 2024;No;No;Yes;No;No
1,22575E+18;ms;bekoitam;nothing to see;;https://x.com/bekoitam;https://pbs.twimg.com/profile_images/1829226005950803971/xw9FfPHU_normal.jpg;673;168;241;720;0;Yes;Fri Feb 07 11:48:24 +0000 2020;No;No;Yes;No;No
1,76419E+18;하디;hadihadi1405;;;https://x.com/hadihadi1405;https://pbs.twimg.com/profile_images/1764193676488843264/iIlUWp3A_normal.jpg;0;4;7;2;0;No;Sun Mar 03 07:38:06 +0000 2024;No;No;Yes;No;No
1,82948E+18;clara hazel novita;azilaputri199;;;https://x.com/azilaputri199;https://pbs.twimg.com/profile_images/1829478081574391808/0NxXUOHm_normal.jpg;3;5;96;4;3;No;Fri Aug 30 11:09:55 +0000 2024;No;No;Yes;No;No
1,8309E+18;Ayu Rahayu;rahayu8998;;;https://x.com/rahayu8998;https://pbs.twimg.com/profile_images/1830899861543362561/E6NzTuXb_normal.png;0;0;18;0;0;No;Tue Sep 03 09:25:17 +0000 2024;No;No;Yes;No;No
1,77705E+18;存在しない;gomakudon;生死の去来するは、 棚頭の傀儡たり。 一線断ゆる時、 落落磊磊。;0x0;https://x.com/gomakudon;https://pbs.twimg.com/profile_images/1830835557414641665/XoN3af8J_normal.jpg;1077;13;140;4084;157;Yes;Sun Apr 07 18:54:27 +0000 2024;No;No;Yes;No;No
1,82633E+18;diablo;diablopowers;;;https://x.com/diablopowers;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;0;0;7;2;0;No;Wed Aug 21 18:36:48 +0000 2024;No;No;Yes;Yes;No
1,8309E+18;Supriyatno Engineering;Supriyatno39162;;;https://x.com/Supriyatno39162;https://pbs.twimg.com/profile_images/1830899555807993856/fzrfI0Jj_normal.jpg;0;0;2;0;0;No;Tue Sep 03 09:24:04 +0000 2024;No;No;Yes;No;No
1,8309E+18;Ikhwan;Ikhwan1768512;;;https://x.com/Ikhwan1768512;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;0;2;30;0;0;No;Tue Sep 03 09:21:36 +0000 2024;No;No;Yes;Yes;No
1,8309E+18;Gilang Galaksi;GilangGalaksi;;;https://x.com/GilangGalaksi;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;0;0;5;0;0;No;Tue Sep 03 09:18:45 +0000 2024;No;No;Yes;Yes;No
2914548072;Hilmi Abthahey;hilmiabthahey;;;https://x.com/hilmiabthahey;https://pbs.twimg.com/profile_images/1830898081124229120/_5MiJxnc_normal.jpg;0;13;156;51077;0;Yes;Sun Nov 30 09:48:34 +0000 2014;No;No;No;No;No
1,82145E+18;Muhammad Lazim;MuhammadLa47057;;Gresik, Jawa Timur;https://x.com/MuhammadLa47057;https://pbs.twimg.com/profile_images/1821454535984107520/bChJ6QhX_normal.jpg;5;0;41;5;0;No;Thu Aug 08 07:52:56 +0000 2024;No;No;Yes;No;No
1,8309E+18;rendy;rendyyy67;;;https://x.com/rendyyy67;https://pbs.twimg.com/profile_images/1830906490560909312/CUc7BvjP_normal.jpg;0;0;8;0;0;No;Tue Sep 03 09:20:40 +0000 2024;No;No;Yes;No;No
1,77179E+18;Usamah Yusuf;real_awieeeee;;;https://x.com/real_awieeeee;https://pbs.twimg.com/profile_images/1771786716724289536/2EtOe-gl_normal.jpg;0;4;26;4;0;No;Sun Mar 24 06:29:38 +0000 2024;No;No;Yes;No;Yes
1,19608E+18;Brilliantpambudi;Brilliantpambu1;pelajar;Lampung, Indonesia;https://x.com/Brilliantpambu1;https://pbs.twimg.com/profile_images/1827390079888744448/9FITVV21_normal.jpg;0;2;13;2;0;No;Sun Nov 17 15:13:00 +0000 2019;No;No;Yes;No;No
8,77806E+17;kizito peter;kizitopeterdume;;;https://x.com/kizitopeterdume;https://pbs.twimg.com/profile_images/1304153419238735872/0Gr9sU3U_normal.jpg;1452;518;2339;3615;9;No;Thu Jun 22 08:30:28 +0000 2017;No;No;Yes;No;No
1,82825E+18;Hasyim Densi;densi_hasyim;;;https://x.com/densi_hasyim;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;0;0;36;0;0;No;Tue Aug 27 01:37:57 +0000 2024;No;No;Yes;Yes;No
1,8309E+18;Dwi Amel;DwiAmel1407;;;https://x.com/DwiAmel1407;https://pbs.twimg.com/profile_images/1830897623089463296/NW-RGlth_normal.png;0;0;4;0;0;Yes;Tue Sep 03 09:16:24 +0000 2024;No;No;Yes;No;No
1,8309E+18;Mrs. Maulana;lenmaulana;;;https://x.com/lenmaulana;https://pbs.twimg.com/profile_images/1830897256700297216/caXsMMcF_normal.jpg;2;0;5;0;0;No;Tue Sep 03 09:14:30 +0000 2024;No;No;Yes;No;No
1,83086E+18;timbul n meisanto;NMeisanto61655;;;https://x.com/NMeisanto61655;https://pbs.twimg.com/profile_images/1830857480609640448/2S6ls6DQ_normal.jpg;0;1;76;0;0;No;Tue Sep 03 06:36:53 +0000 2024;No;No;Yes;No;No
1,41655E+18;𝗙𝗶𝗮𝗮𝗮 • ᓚᘏᗢ ⑅ 🍉;FiaaaUwU;Jarang online, wak. Udh egk nge fangirl;;https://x.com/FiaaaUwU;https://pbs.twimg.com/profile_images/1701995198354714624/dB8D1GSv_normal.jpg;19283;55;111;40765;2536;Yes;Sat Jul 17 23:59:32 +0000 2021;No;No;Yes;No;No
1,14137E+18;Ajayaiyain;ajayaiyain;atasan presiden republik indonesia;;https://x.com/ajayaiyain;https://pbs.twimg.com/profile_images/1392784003275530245/zjMAJcZA_normal.jpg;755;12;827;7126;2;No;Wed Jun 19 15:25:32 +0000 2019;No;No;Yes;No;Yes
1,8309E+18;Gupron;hinogupron;;;https://x.com/hinogupron;https://pbs.twimg.com/profile_images/1830895903877799938/TlF11jgh_normal.jpg;0;0;13;1;0;No;Tue Sep 03 09:09:02 +0000 2024;No;No;Yes;No;No
1,83089E+18;arkhytirema;arkhytirema73;;;https://x.com/arkhytirema73;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;0;0;30;0;0;No;Tue Sep 03 09:05:59 +0000 2024;No;No;Yes;Yes;No
1,79002E+18;rametuk;tumis_haseum;;;https://x.com/tumis_haseum;https://pbs.twimg.com/profile_images/1790024662061346816/pXBexyZk_normal.jpg;6;4;49;120;3;No;Mon May 13 14:15:26 +0000 2024;No;No;Yes;No;No
350068994;Shan Dika Zhafran;dikazhafrans;;;https://x.com/dikazhafrans;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;6391;192;368;121;19;No;Sun Aug 07 04:40:03 +0000 2011;No;No;No;Yes;No
1,8309E+18;Har Ha;Ha561769Ha;;;https://x.com/Ha561769Ha;https://pbs.twimg.com/profile_images/1830895509198024704/vsdcNVHF_normal.png;0;0;1;0;0;No;Tue Sep 03 09:08:00 +0000 2024;No;No;Yes;No;Yes
1,11618E+18;rd;ahmadardiyan_;;;https://x.com/ahmadardiyan_;https://pbs.twimg.com/profile_images/1281554105643593730/_qn88ZuW_normal.jpg;537;50;98;1285;1;No;Thu Apr 11 03:07:31 +0000 2019;No;No;Yes;No;No
1,81646E+18;Ardi Bima Nugroho;ArdiBimaNu3157;;;https://x.com/ArdiBimaNu3157;https://pbs.twimg.com/profile_images/1816463384902238208/Nn3W2GA6_normal.png;0;0;7;1;0;No;Thu Jul 25 13:19:53 +0000 2024;No;No;Yes;No;No
1,83089E+18;Jaka Epraja;EprajaJaka7544;;;https://x.com/EprajaJaka7544;https://pbs.twimg.com/profile_images/1830893052828979200/ppI4ChoW_normal.png;0;0;30;0;0;No;Tue Sep 03 08:58:14 +0000 2024;No;No;Yes;No;No
1,83089E+18;Slow Moo;SlowMoo176180;;;https://x.com/SlowMoo176180;https://pbs.twimg.com/profile_images/1830892576582574084/iQslfp9h_normal.png;0;0;11;0;0;No;Tue Sep 03 08:56:20 +0000 2024;No;No;Yes;No;No
3180097674;kik!;omnicrescent;Aller Anfang ist schwer;jbg;https://x.com/omnicrescent;https://pbs.twimg.com/profile_images/1162300068013043712/xOeMson2_normal.jpg;19158;2287;2081;9558;471;Yes;Thu Apr 30 03:10:36 +0000 2015;No;No;Yes;No;No
231273938;masmas;dbtiar;'96;Bandung, Jawa Barat;https://x.com/dbtiar;https://pbs.twimg.com/profile_images/1514626167290359808/WGL-IDGD_normal.jpg;3390;261;379;1288;140;No;Tue Dec 28 02:29:31 +0000 2010;No;No;No;No;No
