"User ID","Name","Username","Bio","Location","Profile URL","Profile Image URL","Tweet Count","Follower Count","Following Count","Favorites Count","Media Count","Can DM","Created At","Verified","Blue Verified","Default Profile","Default Profile Image","Protected"
"1510812646337310720","snowmore.chick","sttdn_buffets","dibedain scara ga langsung tuh sakit","","https://x.com/sttdn_buffets","https://pbs.twimg.com/profile_images/1730228203514380288/_TzK1nE0_normal.jpg","65","0","35","369","0","No","Mon Apr 04 02:53:19 +0000 2022","No","No","Yes","No","Yes"
"1490865144607358977","abel","scrwtsyh","sejalannya","","https://x.com/scrwtsyh","https://pbs.twimg.com/profile_images/1635082208980639744/sMMMpm3b_normal.jpg","83","7","48","99","5","Yes","Tue Feb 08 01:48:57 +0000 2022","No","No","Yes","No","Yes"
"1635214085317971969","Apriliana","cllsrdrr","","","https://x.com/cllsrdrr","https://pbs.twimg.com/profile_images/1635214153806651393/pv2ZSemg_normal.jpg","0","0","2","0","0","No","Mon Mar 13 09:40:09 +0000 2023","No","No","Yes","No","No"
"1603390888184778752","academichelpid","academichelpid","Tips IELTS, TOEFL, Academic Writing, & General English. I got IELTS 8.5 and TOEFL 653 (without a Joki, ofc).","Indonesia","https://x.com/academichelpid","https://pbs.twimg.com/profile_images/1817440285938577408/zjKZ4b0u_normal.jpg","493","27","118","68","63","No","Thu Dec 15 14:06:03 +0000 2022","No","No","Yes","No","No"
"1712104754489491456","n i d a || cape jadi agit","mynameisnida","if u know me in real life, don't interact.","she/her","https://x.com/mynameisnida","https://pbs.twimg.com/profile_images/1815994461153026049/cxdlZPA-_normal.jpg","281","1","20","906","64","Yes","Wed Oct 11 13:56:10 +0000 2023","No","No","Yes","No","Yes"
"1368112558750625793","Akbar","David_mikassa","","","https://x.com/David_mikassa","https://pbs.twimg.com/profile_images/1388132577005821955/d_DhCSwk_normal.jpg","20","1","44","5","2","Yes","Sat Mar 06 08:14:01 +0000 2021","No","No","Yes","No","No"
"2916472981","A-minus","Azanuddin_S","","","https://x.com/Azanuddin_S","https://pbs.twimg.com/profile_images/539721623973007361/sKLTuDfN_normal.jpeg","54","27","106","140","0","No","Tue Dec 02 09:58:07 +0000 2014","No","No","Yes","No","No"
"1796433724906848256","Catur Kurniawan","CaturKurni22296","","","https://x.com/CaturKurni22296","https://pbs.twimg.com/profile_images/1796433786223370240/-ZKrr2Gv_normal.png","3","0","5","0","0","No","Fri May 31 06:49:25 +0000 2024","No","No","Yes","No","No"
"1815475217889918977","Ryan","r0astedchickeen","I'm here just to have some fun","","https://x.com/r0astedchickeen","https://pbs.twimg.com/profile_images/1830832994925314049/lTZa8G_t_normal.jpg","18","91","131","4","1","Yes","Mon Jul 22 19:53:53 +0000 2024","No","No","Yes","No","No"
"1127897485773402112","Isram Jie","JieIsram","Manajer","","https://x.com/JieIsram","https://pbs.twimg.com/profile_images/1127898072011272192/rLbqW3Zw_normal.jpg","5","12","201","3","1","No","Mon May 13 11:24:50 +0000 2019","No","No","Yes","No","No"
"1811954503744389120","Edi Antoni sinuraya","TN3EAS1992","TN3EAS1992ORAETLABORA","Sumatera Utara, Indonesia","https://x.com/TN3EAS1992","https://pbs.twimg.com/profile_images/1811961426027692032/W2rLbdIP_normal.jpg","36","5","297","1031","14","No","Sat Jul 13 02:49:40 +0000 2024","No","No","Yes","No","No"
"1723355129460695040","Gea²⁵","gewavess","─── 𝑰𝒏 𝒕𝒉𝒆 𝒉𝒂𝒏𝒅𝒔 𝒐𝒇 𝒂 𝒈𝒖𝒊𝒕𝒂𝒓, 𝒎𝒊𝒓𝒂𝒄𝒍𝒆𝒔 𝒉𝒂𝒑𝒑𝒆𝒏🎸⋆⭒˚.⋆ㅤㅤㅤ𝐈𝐓𝐒 ─ Civil Infrastructure Engineering, SOON²⁵!!","","https://x.com/gewavess","https://pbs.twimg.com/profile_images/1830587952449380352/Hqcbwr5__normal.jpg","21","17","30","805","0","No","Sat Nov 11 15:01:09 +0000 2023","No","No","Yes","No","Yes"
"260644802","Politeknik Indonusa","poltekindonusa","Anugerah Penerapan MBKM Juara 1 Politeknik Kampus Vokasi Terakreditasi B B-Yes Building Your Excellent Skill 👩‍🎓👨‍🎓 More Info? ⬇️⬇️⬇️ 0823-2403-0005","Surakarta","https://x.com/poltekindonusa","https://pbs.twimg.com/profile_images/1261530921/logo_normal.jpg","2549","768","865","239","520","Yes","Fri Mar 04 08:45:27 +0000 2011","No","No","Yes","No","No"
"1458372145172549633","Zofpe-terchild","Vyvylaqr","There are and always will be thousands of princes, but there is only one Beethoven!","","https://x.com/Vyvylaqr","https://pbs.twimg.com/profile_images/1821939751215362050/L4NM8-IE_normal.jpg","108","0","33","14104","1","No","Wed Nov 10 09:53:32 +0000 2021","No","No","Yes","No","No"
"1810094329882636289","Akualpinaaa","akualpinaa","","","https://x.com/akualpinaa","https://pbs.twimg.com/profile_images/1812366949176766464/Gj_17SSE_normal.jpg","10","1","20","86","1","No","Sun Jul 07 23:31:54 +0000 2024","No","No","Yes","No","No"
"1809149268789514240","Angel","ceceechrstyy","","","https://x.com/ceceechrstyy","https://pbs.twimg.com/profile_images/1809149363975041024/rk8yW5dx_normal.png","0","0","208","1","0","No","Fri Jul 05 08:56:34 +0000 2024","No","No","Yes","No","Yes"
"1808463350470520832","ftryy","ftyuuuuo","","","https://x.com/ftyuuuuo","https://pbs.twimg.com/profile_images/1808463452798898176/K7o0EZWM_normal.png","0","64","227","0","0","No","Wed Jul 03 11:31:01 +0000 2024","No","No","Yes","No","No"
"1729129220545351680","Iamliyy","liyyvee","Have a great day yoooww🌷","","https://x.com/liyyvee","https://pbs.twimg.com/profile_images/1729129909883371520/8tDQD8xk_normal.jpg","6","1","19","14","1","No","Mon Nov 27 13:25:25 +0000 2023","No","No","Yes","No","No"
"1787486516446732288","keisuugo.id","keisuugo_id","Smart Voice Assistant and Navigation untuk Tunanetra  https://t.co/bvFhYRukqY","","https://x.com/keisuugo_id","https://pbs.twimg.com/profile_images/1787486657836703744/CHm-H875_normal.jpg","12","2","4","4","11","No","Mon May 06 14:16:29 +0000 2024","No","No","Yes","No","No"
"1806909398557859840","Yeni Farida","lesbacaahe8261","","","https://x.com/lesbacaahe8261","https://pbs.twimg.com/profile_images/1806909585640525824/QXhlhMGp_normal.jpg","0","0","4","1","0","Yes","Sat Jun 29 04:36:30 +0000 2024","No","No","Yes","No","No"
"1806678749464924160","jayadi poltek","Jayadi19918","","","https://x.com/Jayadi19918","https://pbs.twimg.com/profile_images/1806679005493633024/6y6n-BLp_normal.jpg","0","0","4","1","0","No","Fri Jun 28 13:20:15 +0000 2024","No","No","Yes","No","No"
"1595792621963599872","Fracsiusbenerica","Ghorguesforcani","","","https://x.com/Ghorguesforcani","https://pbs.twimg.com/profile_images/1809951336701870080/SvKHOwt6_normal.jpg","225","9","15","50","4","Yes","Thu Nov 24 14:53:49 +0000 2022","No","No","Yes","No","No"
"1683841802590388225","•","sendyprstyo","Anying","","https://x.com/sendyprstyo","https://pbs.twimg.com/profile_images/1779912973081018368/36IT7OXy_normal.jpg","28","0","17","1583","0","No","Tue Jul 25 14:09:44 +0000 2023","No","No","Yes","No","Yes"
"1547244134469357569","Davidgunawan","Davidgunawan08","Komisaris Utama PT Minyak Urapan Anggur, Bendahara Yayasan Minyak Urapan Anggur.","","https://x.com/Davidgunawan08","https://pbs.twimg.com/profile_images/1830436293236408320/_mJhhzYy_normal.jpg","806","1279","6761","571","467","No","Wed Jul 13 15:38:56 +0000 2022","No","No","Yes","No","No"
"1477163565156950016","Song.","svnrisesonq","✨️ study and personal acc ✨️","road to UGM","https://x.com/svnrisesonq","https://pbs.twimg.com/profile_images/1829288310742941696/hPfLPldV_normal.jpg","648","0","17","1779","30","No","Sat Jan 01 06:23:59 +0000 2022","No","No","Yes","No","Yes"
"1801302588501155840","Islam My religion","IslamMyrel83599","","","https://x.com/IslamMyrel83599","https://pbs.twimg.com/profile_images/1801302756218834947/KLe_7NA2_normal.png","0","6","220","5","0","No","Thu Jun 13 17:16:57 +0000 2024","No","No","Yes","No","No"
"1788749152480075776","sanfahmi0_0","sanfahmi0_0","","","https://x.com/sanfahmi0_0","https://pbs.twimg.com/profile_images/1795219494035652608/NPziBVJB_normal.jpg","0","39","50","1","0","No","Fri May 10 01:54:33 +0000 2024","No","No","Yes","No","No"
"1754098424562221056","nora","ecaailafyu","BISMILLAH MABA POLINES 2024 JALUR SNBP✧･ﾟ:*( ͡ꈍ ͜ʖ̫ ͡ꈍ )*:･ﾟ✧ UDAH RESMI GUYS UDAH BIRU!","","https://x.com/ecaailafyu","https://pbs.twimg.com/profile_images/1759113598914441216/5s0oRrB4_normal.jpg","82","0","8","9","31","No","Sun Feb 04 11:04:06 +0000 2024","No","No","Yes","No","Yes"
"1350109243014201347","Pusat KI BKU","ki_bku","Salah satu ide dari konseptualisasi hak kekayaan intelektual (HKI) adalah mewujudkan kesejahteraan terhadap kreator, inventor, industri dll","","https://x.com/ki_bku","https://pbs.twimg.com/profile_images/1467396440947564546/QgGmXaQ3_normal.jpg","357","7","94","431","27","No","Fri Jan 15 15:55:13 +0000 2021","No","No","Yes","No","No"
"1576737722353741824","Galih Aji Pangestu","gapzzzzzzzzz","","","https://x.com/gapzzzzzzzzz","https://pbs.twimg.com/profile_images/1695448691589754880/vJM7Yfu7_normal.jpg","2","14","170","79","0","No","Mon Oct 03 00:55:52 +0000 2022","No","No","Yes","No","No"
"1582170747505516544","Ruang Temu Pendidikan","ruangtemu_RTP","Ruang diskusi & informasi pendidikan","Jakarta, Indonesia","https://x.com/ruangtemu_RTP","https://pbs.twimg.com/profile_images/1797462518451023872/JbYYw1eO_normal.jpg","0","6","128","0","0","No","Tue Oct 18 00:44:54 +0000 2022","No","No","Yes","No","No"
"1444023059401244674","lorent fawzie","LFawzie","Hhh","","https://x.com/LFawzie","https://pbs.twimg.com/profile_images/1444023090632032257/w_urt4hU_normal.png","107","73","327","791","13","No","Fri Oct 01 19:35:07 +0000 2021","No","No","Yes","No","No"
"1630414514297634817","DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN SORONG","Dispendkabsor","","Kabupaten Sorong","https://x.com/Dispendkabsor","https://pbs.twimg.com/profile_images/1630414618308022273/3laVczgH_normal.png","1","6","25","0","1","No","Tue Feb 28 03:48:31 +0000 2023","No","No","Yes","No","No"
"1790271217553014784","PKM-KC | ANOVER 2024","pkmkc_anover","ANOVER : Autonomous Navigation & Oil Spill Response Support by : @diktivokasi @kamivokasi Part of : Penseepis | Pkmcenter.pens","Kota Surabaya, Jawa Timur","https://x.com/pkmkc_anover","https://pbs.twimg.com/profile_images/1790275252964200448/gzeFK3Sg_normal.jpg","0","2","27","0","0","No","Tue May 14 06:41:53 +0000 2024","No","No","Yes","No","No"
"1596717126349647872","Budi Miras Santika","MirasBudi","Kiamat di ambang Mata","","https://x.com/MirasBudi","https://pbs.twimg.com/profile_images/1783490954772774912/9AJtQzpZ_normal.jpg","715","77","850","102","6","No","Sun Nov 27 04:07:08 +0000 2022","No","No","Yes","No","No"
"1651960108476411906","Yamanto Isa","IsaYamanto32652","","","https://x.com/IsaYamanto32652","https://pbs.twimg.com/profile_images/1651960470742646784/GTFUIUlr_normal.jpg","0","0","139","1","0","No","Fri Apr 28 14:44:02 +0000 2023","No","No","Yes","No","No"
"1788825448467890176","Randhi N. Darmawan","d_randhi25","","","https://x.com/d_randhi25","https://pbs.twimg.com/profile_images/1788827838239629312/M1ImgjOV_normal.jpg","0","2","12","1","0","No","Fri May 10 06:56:54 +0000 2024","No","No","Yes","No","No"
"1734920103815487488","Tis Naa","tis_naa6000","","","https://x.com/tis_naa6000","https://pbs.twimg.com/profile_images/1734920170530025472/gLUtRhNC_normal.png","7","12","39","41","0","No","Wed Dec 13 12:56:16 +0000 2023","No","No","Yes","No","No"
"1787951883518361600","PKM KC 2024 | KMITF VVVF","kmitf_vvvf","Presented by Politeknik Elektronika Negeri Surabaya | Support by @diktivokasi | @kamivokasi | Part of  @penseepis | #vvvf","","https://x.com/kmitf_vvvf","https://pbs.twimg.com/profile_images/1787952836636196865/Ii9IAwXU_normal.jpg","7","1","6","0","7","No","Tue May 07 21:05:38 +0000 2024","No","No","Yes","No","No"
"1786792171045298176","Controller Robot","ControllerRobot","Analisis Dualshock4 Controller Mobile Robot Holonomic. 🎓 Part of @PoltekMadiun. ✊🏻 Supported by @DiktiVokasi @ditjendikti @InfoDikti","Madiun, Indonesia","https://x.com/ControllerRobot","https://pbs.twimg.com/profile_images/1786792949231255553/JxdlKvrK_normal.jpg","0","0","5","0","0","No","Sat May 04 16:17:32 +0000 2024","No","No","Yes","No","No"
"1725844021061566464","Maulana trimuzaki","MTrimuzaki18403","","","https://x.com/MTrimuzaki18403","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","0","0","4","1","0","No","Sat Nov 18 11:51:23 +0000 2023","No","No","Yes","Yes","No"
"1226109361530892289","chio🍉²³—kinda ia","withinchio","𝘳𝘢𝘯𝘥𝘰𝘮 𝘢𝘤𝘤 | 🆔𝐤𝐨𝐧𝐢𝐜 | 😺📚 —kinda ia","𝒉𝒂𝒑𝒑𝒊𝒏𝒆𝒔✨🌻","https://x.com/withinchio","https://pbs.twimg.com/profile_images/1688609101398630400/dVZYCVzz_normal.jpg","32826","1171","1401","129626","739","Yes","Sat Feb 08 11:44:24 +0000 2020","No","No","Yes","No","No"
"619642277","Elyta","DeWong13","","","https://x.com/DeWong13","https://pbs.twimg.com/profile_images/720299489966198785/XlHR5Ghp_normal.jpg","2","17","98","1","0","No","Wed Jun 27 03:37:15 +0000 2012","No","No","Yes","No","No"
"780069950882877441","Imam D. Faizal","Imam_D_Faizal","Tau sedikit tentang Imunologi","Cilacap, Central Java","https://x.com/Imam_D_Faizal","https://pbs.twimg.com/profile_images/1671648073796444160/eIlZLjRB_normal.jpg","875","31","297","159","16","No","Sun Sep 25 15:42:24 +0000 2016","No","No","Yes","No","No"
"49493985","Dedi","dedi78","Windows Insider, beta tester, windows antusias, lecturers, pc technician, book editor reseacher.","","https://x.com/dedi78","https://pbs.twimg.com/profile_images/1048067110402834433/RWzMvJp4_normal.jpg","2107","31","252","807","159","Yes","Mon Jun 22 01:31:43 +0000 2009","No","No","No","No","No"
"1746924570249232384","dizzi","intrvrtdizzi","welcome to my word‧₊˚ ☁️⋅♡🪐༘⋆","","https://x.com/intrvrtdizzi","https://pbs.twimg.com/profile_images/1781669927826669568/OG098Eso_normal.jpg","52","11","39","34","36","No","Mon Jan 15 15:57:51 +0000 2024","No","No","Yes","No","No"
"1179194759551733760","nurs","happinessdew_","","","https://x.com/happinessdew_","https://pbs.twimg.com/profile_images/1750357953088294912/HoA1nF7k_normal.jpg","3573","224","326","6125","96","Yes","Wed Oct 02 00:42:00 +0000 2019","No","No","Yes","No","No"
"1330074221469442048","Rini supangkat","RiniSupangkat","perjalanan hidup saya","","https://x.com/RiniSupangkat","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","1047","15","22","4857","0","No","Sat Nov 21 09:03:17 +0000 2020","No","No","Yes","Yes","No"
"1177883615343955968","Kejulunak","kejulunak","human🧀","","https://x.com/kejulunak","https://pbs.twimg.com/profile_images/1648751240485175296/K6lTZV5X_normal.jpg","2852","8","260","12383","12","No","Sat Sep 28 09:52:12 +0000 2019","No","No","Yes","No","Yes"
"1738436970","Eko Sulistyono","01_ekosty","","Banyuwangi","https://x.com/01_ekosty","https://pbs.twimg.com/profile_images/1393029592856678402/SVtP1-j6_normal.jpg","1182","528","890","2611","93","No","Fri Sep 06 23:50:22 +0000 2013","No","No","No","No","No"
"1651206173876715520","sipa, the mafia²⁵","niaga4lyfer","if u're tired, u're in the right process🙇🏻‍♀️","","https://x.com/niaga4lyfer","https://pbs.twimg.com/profile_images/1825152231169282048/U88iRX4g_normal.jpg","622","0","25","198","73","No","Wed Apr 26 12:46:54 +0000 2023","No","No","Yes","No","Yes"
"1559181105550348290","SMK Negeri 1 Sungai Tabuk","smktab_official","Jalan Gubernur Syarkawi Desa Abumbun Jaya Jalur V Kec. Sungai Tabuk Kab. Banjar Prov. Kalsel","Kabupaten Banjar","https://x.com/smktab_official","https://pbs.twimg.com/profile_images/1559183749958381575/Pd_kgMhh_normal.jpg","18","92","6","0","1","No","Mon Aug 15 14:12:30 +0000 2022","No","No","Yes","No","Yes"
"84775695","Ahmad Rizani","ahmadrizani","IN FRIENDSHIP ONE NEEDS TRUST, IN LOVE ONE NEEDS GOOD UNDERSTANDING","Banjarmasin","https://x.com/ahmadrizani","https://pbs.twimg.com/profile_images/1594580628464353280/KGFe_PSR_normal.jpg","401","176","281","37","34","No","Sat Oct 24 05:37:52 +0000 2009","No","No","No","No","No"
"1728790475774316544","Ordal","UlulAlb0442587","","","https://x.com/UlulAlb0442587","https://pbs.twimg.com/profile_images/1762514029388734464/qXQHeRqQ_normal.jpg","9","26","474","39","0","Yes","Sun Nov 26 14:59:21 +0000 2023","No","No","Yes","No","Yes"
"1341284743560658944","capt.","happymewithyu","Do the best what you can do, be the best what you can be.","","https://x.com/happymewithyu","https://pbs.twimg.com/profile_images/1341286144156213249/JxubdhM-_normal.jpg","784","0","754","4110","0","No","Tue Dec 22 07:29:49 +0000 2020","No","No","Yes","No","Yes"
"1250433516988280835","DF","reallylovetaro","","","https://x.com/reallylovetaro","https://pbs.twimg.com/profile_images/1473489176779583496/3zCRhPtx_normal.jpg","12","44","24","404","0","No","Wed Apr 15 14:40:00 +0000 2020","No","No","Yes","No","No"
"431449999","indiiiiirawan","indiirawan28","Book's enthusiast | Agriculture's study","Sarolangun, Indonesia","https://x.com/indiirawan28","https://pbs.twimg.com/profile_images/1757767100431818752/cgrpIIEL_normal.jpg","1228","353","540","4378","43","No","Thu Dec 08 08:52:36 +0000 2011","No","No","No","No","Yes"
"787934629","ren","morensky_","eng","","https://x.com/morensky_","https://pbs.twimg.com/profile_images/1829556481445810180/l4iISWyo_normal.jpg","480","68","129","3590","73","Yes","Tue Aug 28 21:54:33 +0000 2012","No","No","Yes","No","No"
"1461947913530085379","Xzc_fvt","fvt_xzc","","","https://x.com/fvt_xzc","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","0","0","381","10","0","No","Sat Nov 20 06:42:28 +0000 2021","No","No","Yes","Yes","Yes"
"1251842152516247555","PKBM PELITA PRATAMA","pelita_pratama","Pendidikan & Ujian Kesetaraan Paket A/B/C TERAKREDITASI ""BAIK"" 👫 Paket A (SD) 👥 Paket B (SMP) 👤 Paket C (SMA)","Bandung","https://x.com/pelita_pratama","https://pbs.twimg.com/profile_images/1635569005699399680/X4iCKjUA_normal.jpg","42","14","42","0","29","Yes","Sun Apr 19 11:57:02 +0000 2020","No","No","Yes","No","No"
"1695203587520090113","JoyeWissinger","JoyeWissin59798","","","https://x.com/JoyeWissin59798","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","0","54","1867","0","0","No","Fri Aug 25 22:36:54 +0000 2023","No","No","Yes","Yes","No"
"3391398021","Itjen Kemendikbudristek","Itjen_Kemdikbud","Akun Resmi Inspektorat Jenderal Kementerian Pendidikan dan Kebudayaan RI. Pengaduan : https://t.co/erpmHFVrZd /","Jakarta Pusat, DKI Jakarta","https://x.com/Itjen_Kemdikbud","https://pbs.twimg.com/profile_images/945483832303616002/gtCJ5q2P_normal.jpg","5653","61125","191","2687","979","No","Tue Jul 28 04:07:35 +0000 2015","No","No","Yes","No","No"
"1168910302999564288","for you","Iam_foryou14","Hanya seorang yang sedang berada di suatu keadaan yang rumit:)","di tanah tuhan","https://x.com/Iam_foryou14","https://pbs.twimg.com/profile_images/1739698031099015168/z0E7uVGw_normal.jpg","53","7","97","1253","2","No","Tue Sep 03 15:35:26 +0000 2019","No","No","Yes","No","No"
"1201072075059777539","hanacangtip","capekkgweh","ak ingin spti naruto yg mmpunyai jurus 1000 bayangan","Yogyakarta, Indonesia","https://x.com/capekkgweh","https://pbs.twimg.com/profile_images/1573584664400658437/mv-mMJGp_normal.jpg","9721","91","41","7666","1684","No","Sun Dec 01 09:34:41 +0000 2019","No","No","Yes","No","No"
"2615777318","Soundy","makibo30","W.36 H.33||Pasutri Real||Fantasi 3S/Cuckold,Swing||Nyinggel Bermodal oklah,Pasutri sepaham ok||Jaga privacy||akun dipegang bersama H & W||akun Wf: @jeneski3","Jawa Tengah, Indonesia","https://x.com/makibo30","https://pbs.twimg.com/profile_images/1784848918393884672/2wmccM_T_normal.jpg","319","833","818","528","23","No","Thu Jul 10 16:33:21 +0000 2014","No","No","Yes","No","No"
"56675150","dadangdp","d4d4n9dp","","East Java, Indonesia","https://x.com/d4d4n9dp","https://pbs.twimg.com/profile_images/1795428512515674112/2U2J2MIx_normal.jpg","93","57","64","106","4","Yes","Tue Jul 14 12:00:43 +0000 2009","No","No","Yes","No","No"
"1746988022464405505","Marsudi Hotelier125","hotelier1260638","","","https://x.com/hotelier1260638","https://pbs.twimg.com/profile_images/1746988227855298560/ms-57YJR_normal.jpg","0","1","80","133","0","No","Mon Jan 15 20:10:25 +0000 2024","No","No","Yes","No","No"
"1748787065612095488","Darto Gaung","DartoGaung81923","","","https://x.com/DartoGaung81923","https://pbs.twimg.com/profile_images/1748787140342013952/VAD6AJeF_normal.jpg","0","19","196","0","0","No","Sat Jan 20 19:18:39 +0000 2024","No","No","Yes","No","No"
"1747636317306093569","Bisnis Digital Polsri","bisdigpolsri","Akun Resmi Program Studi  Sarjana Terapan Bisnis Digital Jurusan Administrasi Bisnis Politeknik Negeri Sriwijaya Palembang, Indonesia.","Kota Palembang, Sumatera Selat","https://x.com/bisdigpolsri","https://pbs.twimg.com/profile_images/1747657225529970688/AKh1F1t9_normal.jpg","23","3","5","0","22","No","Wed Jan 17 15:06:29 +0000 2024","No","No","Yes","No","No"
"1518135771336564736","Recommended","NasikhatulUula","Info online course bidang apapun. Info barang recomended","Jawa Tengah, Indonesia","https://x.com/NasikhatulUula","https://pbs.twimg.com/profile_images/1745384704281632768/av_locvM_normal.jpg","271","2","34","40","190","Yes","Sun Apr 24 07:53:29 +0000 2022","No","No","Yes","No","No"
"928108852922294272","Humas LLDIKTI Wilayah 13","HumasLLDIKTI13","Akun Resmi Lembaga Layanan Pendidikan Tinggi Wilayah XIII Aceh","Kota Banda Aceh","https://x.com/HumasLLDIKTI13","https://pbs.twimg.com/profile_images/1580749336870146048/mtcnWQSN_normal.jpg","435","238","25","93","176","No","Wed Nov 08 03:56:08 +0000 2017","No","No","Yes","No","No"
"1590986712108347392","senja","galaubersamasa","","","https://x.com/galaubersamasa","https://pbs.twimg.com/profile_images/1596698336949465092/Dm5by2UD_normal.jpg","63","5","111","115","0","No","Fri Nov 11 08:37:06 +0000 2022","No","No","Yes","No","No"
"1735498599801434112","LSP KPTK","lspkptk","Official account LSP P2 BPPMPV KPTK","Sulawesi Selatan","https://x.com/lspkptk","https://pbs.twimg.com/profile_images/1735498670857207808/EN1vyiPW_normal.jpg","5","1","17","4","0","No","Fri Dec 15 03:15:01 +0000 2023","No","No","Yes","No","No"
"1506559247202795529","Muhamad Rosadi","muhamadrosadi40","","","https://x.com/muhamadrosadi40","https://pbs.twimg.com/profile_images/1506559409878892544/0yFPHYWS_normal.jpg","2","6","1519","622","0","No","Wed Mar 23 09:12:08 +0000 2022","No","No","Yes","No","Yes"
"1733721367185694720","N Sandika","NSandikaRambang","","","https://x.com/NSandikaRambang","https://pbs.twimg.com/profile_images/1733721643095359488/LZJZe9BR_normal.jpg","10","6","206","34","3","No","Sun Dec 10 05:33:01 +0000 2023","No","No","Yes","No","No"
"1734911263459921920","Abdul Muis - Guru Bisnis Online","guru24jam_","Bagiin keseharian 8+ Tahun jadi guru Honorer Ngajar Mapel Bisnis Online Suka Bantu Desain Sosmed UMKM","","https://x.com/guru24jam_","https://pbs.twimg.com/profile_images/1736074162442260480/IWWXZTBT_normal.jpg","2","0","38","0","1","No","Wed Dec 13 12:21:08 +0000 2023","No","No","Yes","No","No"
